data_hoje,p_6,p_5,p_4,p_3,p_2,p_1,hoje,f_1,f_2,f_3,f_4,f_5,f_6,f_7,f_8
2026-01-28 13:00:00,300.6000061035156,287.82000732421875,287.82000732421875,287.82000732421875,287.82000732421875,287.82000732421875,287.82000732421875,288.8203125,287.7572937011719,286.57073974609375,287.056884765625,288.2856140136719,288.4684753417969,293.2940368652344,292.39300537109375
