data_hoje,p_6,p_5,p_4,p_3,p_2,p_1,hoje,f_1,f_2,f_3,f_4,f_5,f_6,f_7,f_8
2026-01-29 20:32:47,52.36000061035156,50.150001525878906,51.75,55.939998626708984,59.400001525878906,53.279998779296875,51.790000915527344,51.37008285522461,51.12810134887695,50.877044677734375,50.7480354309082,52.24930953979492,53.02939987182617,51.60272216796875,53.61528778076172
