data_hoje,p_6,p_5,p_4,p_3,p_2,p_1,hoje,f_1,f_2,f_3,f_4,f_5,f_6,f_7,f_8
2026-01-29 20:32:36,7.420000076293945,7.679999828338623,7.559999942779541,7.639999866485596,7.5,7.659999847412109,7.5,7.527036666870117,7.529424667358398,7.4954657554626465,7.51878023147583,7.501011371612549,7.48812198638916,7.4673590660095215,7.500246047973633
