asset,futuro_1_mape_positivo_mean,futuro_1_mape_positivo_5,futuro_1_mape_positivo_25,futuro_1_mape_positivo_50,futuro_1_mape_positivo_75,futuro_1_mape_positivo_95,futuro_1_count_positivo,futuro_1_mape_negativo_mean,futuro_1_mape_negativo_5,futuro_1_mape_negativo_25,futuro_1_mape_negativo_50,futuro_1_mape_negativo_75,futuro_1_mape_negativo_95,futuro_1_count_negativo,futuro_2_mape_positivo_mean,futuro_2_mape_positivo_5,futuro_2_mape_positivo_25,futuro_2_mape_positivo_50,futuro_2_mape_positivo_75,futuro_2_mape_positivo_95,futuro_2_count_positivo,futuro_2_mape_negativo_mean,futuro_2_mape_negativo_5,futuro_2_mape_negativo_25,futuro_2_mape_negativo_50,futuro_2_mape_negativo_75,futuro_2_mape_negativo_95,futuro_2_count_negativo,futuro_3_mape_positivo_mean,futuro_3_mape_positivo_5,futuro_3_mape_positivo_25,futuro_3_mape_positivo_50,futuro_3_mape_positivo_75,futuro_3_mape_positivo_95,futuro_3_count_positivo,futuro_3_mape_negativo_mean,futuro_3_mape_negativo_5,futuro_3_mape_negativo_25,futuro_3_mape_negativo_50,futuro_3_mape_negativo_75,futuro_3_mape_negativo_95,futuro_3_count_negativo,futuro_4_mape_positivo_mean,futuro_4_mape_positivo_5,futuro_4_mape_positivo_25,futuro_4_mape_positivo_50,futuro_4_mape_positivo_75,futuro_4_mape_positivo_95,futuro_4_count_positivo,futuro_4_mape_negativo_mean,futuro_4_mape_negativo_5,futuro_4_mape_negativo_25,futuro_4_mape_negativo_50,futuro_4_mape_negativo_75,futuro_4_mape_negativo_95,futuro_4_count_negativo,futuro_5_mape_positivo_mean,futuro_5_mape_positivo_5,futuro_5_mape_positivo_25,futuro_5_mape_positivo_50,futuro_5_mape_positivo_75,futuro_5_mape_positivo_95,futuro_5_count_positivo,futuro_5_mape_negativo_mean,futuro_5_mape_negativo_5,futuro_5_mape_negativo_25,futuro_5_mape_negativo_50,futuro_5_mape_negativo_75,futuro_5_mape_negativo_95,futuro_5_count_negativo,futuro_6_mape_positivo_mean,futuro_6_mape_positivo_5,futuro_6_mape_positivo_25,futuro_6_mape_positivo_50,futuro_6_mape_positivo_75,futuro_6_mape_positivo_95,futuro_6_count_positivo,futuro_6_mape_negativo_mean,futuro_6_mape_negativo_5,futuro_6_mape_negativo_25,futuro_6_mape_negativo_50,futuro_6_mape_negativo_75,futuro_6_mape_negativo_95,futuro_6_count_negativo,futuro_7_mape_positivo_mean,futuro_7_mape_positivo_5,futuro_7_mape_positivo_25,futuro_7_mape_positivo_50,futuro_7_mape_positivo_75,futuro_7_mape_positivo_95,futuro_7_count_positivo,futuro_7_mape_negativo_mean,futuro_7_mape_negativo_5,futuro_7_mape_negativo_25,futuro_7_mape_negativo_50,futuro_7_mape_negativo_75,futuro_7_mape_negativo_95,futuro_7_count_negativo,futuro_8_mape_positivo_mean,futuro_8_mape_positivo_5,futuro_8_mape_positivo_25,futuro_8_mape_positivo_50,futuro_8_mape_positivo_75,futuro_8_mape_positivo_95,futuro_8_count_positivo,futuro_8_mape_negativo_mean,futuro_8_mape_negativo_5,futuro_8_mape_negativo_25,futuro_8_mape_negativo_50,futuro_8_mape_negativo_75,futuro_8_mape_negativo_95,futuro_8_count_negativo
USIM3,1.9833652,0.08853083848953247,0.6075552701950073,1.1185358762741089,2.5278971195220947,5.880302429199219,11,1.7553576,0.21373284310102464,0.658162534236908,1.7675087451934814,2.4255449771881104,3.7956376075744624,9,1.6143217,0.48313449174165723,0.8225324004888535,1.4117618203163147,2.0655750930309296,3.3599478483200067,12,2.329888,0.2188973791897297,0.6703377068042755,2.056540548801422,3.97249972820282,4.762159276008606,8,2.0984318,0.6778542160987854,0.7618582844734192,1.7841802835464478,2.791624069213867,4.35174856185913,13,0.7442173,0.11059828102588654,0.2086864560842514,0.4085786044597626,1.2619178593158722,1.6978036165237425,7,2.3171463,0.1116704948246479,0.9922423362731934,1.293526291847229,3.048468053340912,6.472619581222534,12,1.1190453,0.14930498749017718,0.3248760625720024,1.210016518831253,1.6474229395389557,2.210921913385391,8,1.5395306,0.3073705583810806,0.5314101725816727,0.9048139452934265,1.9570643901824951,4.2557532787323,11,2.085365,0.05832162564620376,0.4860284626483917,0.9022189974784851,3.501319408416748,6.120415401458739,9,1.5000396,0.5005898535251617,0.6985557079315186,0.8915678858757019,1.607021689414978,3.7964245319366454,9,1.8456722,0.46392789483070374,0.5629527270793915,1.7359884977340698,3.0194175243377686,3.427980661392212,11,1.025354,0.2180472731590271,0.6028523445129395,0.8977034687995911,1.2293188571929932,2.1921230912208554,8,3.0145426,0.4381014496088028,1.0746293514966965,1.6385034322738647,4.954100251197815,7.746767449378966,12,1.7275507,0.17617368884384635,0.6227268278598785,2.2683544158935547,2.689448833465576,3.085937213897705,7,1.7892814,0.1135787308216095,0.537569522857666,1.6315271854400635,2.0893442630767822,4.324435377120968,13
JALL3,1.2434846,0.175557641685009,0.7025228589773178,1.205530047416687,1.7538743317127228,2.389184260368347,12,1.9641662,0.31372202932834625,0.5856417715549469,2.454515218734741,2.80635267496109,3.4754233360290523,8,2.204775,0.6246888428926468,1.0598319321870804,1.3876632452011108,3.4422560334205627,4.7455462336540215,8,2.0654235,0.22906787395477296,1.117112398147583,1.9033989906311035,2.358892500400543,4.83351373672485,12,1.572392,0.2638927698135376,0.5354331135749817,1.1458723545074463,2.1366617679595947,4.013317775726318,9,1.4180057,0.13681697845458984,0.4104176461696625,1.569288969039917,2.147558808326721,3.1136832237243652,11,1.3234563,0.6150538444519043,1.029062271118164,1.283633828163147,1.5107462406158447,2.2406217098236083,9,1.2356191,0.362287700176239,0.6851657032966614,1.0069704055786133,1.720423698425293,2.4804301857948303,11,1.4585977,0.061249122023582465,0.44341567158699036,1.2508639097213745,2.0497801303863525,3.2331320762634266,13,1.4705354,0.14335032431408765,0.6493571251630783,1.3230621814727783,2.420286178588867,2.7471601009368896,7,1.752523,0.2429424524307251,0.6878613233566284,1.2730133533477783,2.134655475616455,4.2995741844177235,9,1.3375379,0.12379758805036545,0.3786168396472931,1.7354758977890015,2.09598445892334,2.739152669906616,11,1.4857657,0.19095670133829118,0.6820983737707138,1.2401763796806335,1.5320959985256195,3.876496410369872,14,2.984205,1.121190220117569,1.3899293839931488,2.2777437567710876,3.019469738006592,6.710764408111572,6,2.0041802,0.266861005872488,0.5497563630342484,1.8632428050041199,2.4268669486045837,4.790478754043578,14,1.9956541,0.6102102100849152,1.0599036663770676,1.5518157482147217,2.608814775943756,4.113969624042511,6
TOKY3,3.0338278,0.4593493685126305,0.8396400660276413,2.178189516067505,3.653039276599884,7.89973690509796,10,3.9414735,0.4513121098279953,1.779748022556305,2.894167184829712,5.638360381126404,9.895426940917966,10,1.8253136,0.4454152435064316,0.9197668433189392,1.2472951412200928,2.312255382537842,4.467028498649597,11,3.079589,0.6081220090389252,1.0127118825912476,2.7085506916046143,3.35998797416687,7.407436180114745,9,2.830674,0.2380051851272583,0.8265256881713867,2.6180214881896973,3.0438661575317383,6.569063091278076,9,2.6447637,0.32457834482192993,0.7258316576480865,1.4874815940856934,3.37939453125,7.1919639110565186,11,2.650262,0.16880860179662704,0.8699910044670105,2.6992483139038086,4.042450726032257,5.333287477493286,6,2.2984676,0.34549633115530015,0.9235681593418121,1.924432396888733,2.7533321380615234,6.2599293947219845,14,2.8333948,0.5032313227653504,0.9264549016952515,2.0862016677856445,3.334867477416992,8.294981956481934,13,1.653086,0.5812096476554871,0.8277696073055267,0.9088516235351562,1.4051746129989624,4.47972512245178,7,4.5848713,1.1787882328033448,2.767871141433716,4.204750061035156,5.315113067626953,10.35454807281494,9,2.843064,0.9847880005836487,1.4026226997375488,2.1986186504364014,4.265424370765686,5.7305588722229,11,2.969246,0.10428446233272554,0.3103177845478058,2.345637798309326,4.581419944763184,7.924186992645259,13,3.6909273,0.20738087669014932,1.781944751739502,3.051687240600586,5.6971189975738525,7.591757488250732,7,3.719866,0.4691499650478363,0.9175142049789429,4.442703723907471,5.164623260498047,8.86923828125,17,9.61568,4.7007983207702635,5.135587215423584,5.679073333740234,12.12746810913086,17.286183929443357,3
DESK3,4.897706,0.4533470138907433,0.6728490740060806,1.683050811290741,2.3385425806045532,20.782185459136933,10,1.8531529,0.5712452590465545,1.385421335697174,2.12752628326416,2.3575621843338013,2.6579563379287716,10,2.589755,0.7335526525974274,1.567168951034546,1.9963101148605347,2.769444465637207,6.243552064895625,12,2.0794287,0.3027555286884308,0.7419237792491913,1.3550525307655334,2.4466254711151123,5.7068893671035745,8,1.83654,0.32481290251016615,1.025080919265747,1.7993061542510986,2.3402302861213684,3.819614875316619,10,2.0087342,0.529999452829361,1.001323014497757,1.4465696215629578,2.6289257407188416,4.672663342952725,10,2.591511,0.6192552447319031,1.2047781944274902,2.560453414916992,3.3995847702026367,5.66133189201355,11,2.4711702,0.28340227603912355,0.5666570067405701,1.8736228942871094,3.2316226959228516,6.396405601501464,9,3.3923135,0.7418475151062012,1.1976288557052612,2.9510796070098877,3.9960498809814453,8.287585067749022,9,2.8219361,0.28239603340625763,0.9879550337791443,1.7062492370605469,3.487401843070984,8.074768543243408,11,4.41417,0.16861102879047393,1.4892776310443878,1.9817761182785034,3.716610848903656,15.736777782440162,10,1.883482,0.23799548447132113,0.5921731889247894,1.4717596173286438,2.2344213724136353,4.889062213897703,10,2.776554,0.9022575259208679,1.7372833490371704,1.7884373664855957,2.108121395111084,7.758082008361813,9,2.425094,0.10577401518821716,0.5858388990163803,2.1154837608337402,3.3195040225982666,6.138075113296509,11,1.6277635,0.13080199137330056,0.32608191296458244,1.3559424877166748,1.6375598311424255,4.6557635068893415,8,4.8049517,0.21260337382555008,1.5072604417800903,3.098963975906372,7.485388398170471,12.075883483886715,12
OBTC3,2.3099647,0.3432868868112564,1.4211516380310059,1.897980272769928,2.6448853611946106,5.449410390853879,10,2.5561662,0.5552005305886268,1.2653711140155792,2.470100164413452,3.475925326347351,5.263407397270201,10,3.6577199,0.5557642698287963,0.9135147035121918,2.75307297706604,5.660550832748413,8.384369802474973,7,2.4855323,0.6812189340591431,1.5625370740890503,1.9467240571975708,2.803027868270874,5.809877777099609,13,4.077052,2.599473464488983,2.868295431137085,3.685621500015259,4.879295468330383,6.392287611961364,8,3.041015,0.1553696095943451,1.334293469786644,2.100231170654297,4.12154483795166,7.511023116111754,12,3.3779113,1.100582104921341,1.5829258561134338,2.122103452682495,4.064297437667847,8.306408500671385,7,2.3609776,0.873610806465149,2.0866236686706543,2.30642032623291,2.7370355129241943,3.9555283069610567,13,1.6054599,0.28382333666086196,0.9845803380012512,1.5933318138122559,2.2934552431106567,2.9188838601112357,10,2.604431,0.34846299421042204,1.0568753480911255,2.120305895805359,4.363437831401825,5.080600976943969,10,2.0436587,0.3231807634234428,0.5932492911815643,1.239475667476654,3.5430270433425903,4.764902877807617,10,2.1188815,0.44842076003551484,1.0346547067165375,1.306067705154419,2.1141908764839172,5.973589253425592,10,3.6395833,1.1456809908151626,1.8973577320575714,3.4823191165924072,4.378413677215576,7.809212422370909,12,3.8147745,1.0135604798793794,2.351737827062607,3.6299314498901367,5.081275701522827,6.9349257230758665,8,4.0053124,0.14271593242883684,1.5351944863796234,2.9390573501586914,4.67412531375885,11.67224760055542,14,2.8487933,0.6739910244941711,1.8523509204387665,2.7158841490745544,4.424320638179779,4.792600035667419,6
CVCB3,2.1432364,0.3143095225095749,0.9183695316314697,1.591046690940857,3.450367569923401,4.585756778717041,11,2.3632936,0.04324915111064911,1.0511202812194824,1.769555926322937,2.5454819202423096,6.443986511230467,9,1.6424961,0.09949022606015206,0.512376606464386,1.178196370601654,1.967280387878418,4.619488763809204,10,2.2721903,0.6986777245998383,1.5566470324993134,2.350105047225952,2.883831024169922,3.795534253120421,10,2.5346541,0.6432024240493774,1.3742797374725342,2.5618011951446533,3.156710386276245,5.091273212432858,13,1.9116907,0.23286724984645846,0.48017628490924835,0.7664981484413147,1.827638328075409,6.138368129730221,7,2.687549,0.5893553853034974,1.2620651721954346,3.0102615356445312,3.586902141571045,5.809301757812497,13,2.484861,0.7458105564117432,1.390515387058258,2.203805685043335,3.143152952194214,4.841107082366942,7,1.6956143,0.09477504529058933,0.43490147590637207,1.0724434852600098,2.9330174922943115,3.744889497756958,9,1.807406,0.4244682788848877,0.9580171704292297,1.3032355308532715,2.2204931378364563,4.30555534362793,11,2.0493853,0.35525654554367064,0.9021305441856384,2.021202325820923,3.4345600605010986,3.912255334854126,9,2.831174,0.2786758244037628,1.231251060962677,2.154860734939575,3.864227294921875,6.672019720077515,11,2.1261067,0.31411985456943514,0.8868338465690613,2.3305108547210693,3.412024736404419,3.794326114654541,9,2.8965194,0.6293150782585144,1.0774572491645813,3.4249019622802734,4.308820724487305,5.5317223072052,11,4.510243,0.6437066614627838,1.7083393931388855,3.3701107501983643,6.861050128936768,9.776472425460815,12,2.3652086,0.265252782299649,1.0998970717191696,2.0018057227134705,3.0103076100349426,5.504475176334379,8
