data_hoje,p_6,p_5,p_4,p_3,p_2,p_1,hoje,f_1,f_2,f_3,f_4,f_5,f_6,f_7,f_8
2026-01-29 20:45:51,731.4600219726562,756.280029296875,756.280029296875,769.1199951171875,752.2899780273438,752.2899780273438,905.9199829101562,875.0184936523438,890.086181640625,899.2356567382812,899.751953125,886.8959350585938,922.0357666015625,905.9903564453125,926.2289428710938
