data_hoje,p_6,p_5,p_4,p_3,p_2,p_1,hoje,f_1,f_2,f_3,f_4,f_5,f_6,f_7,f_8
2026-01-28 13:00:00,346.8500061035156,346.8500061035156,346.8500061035156,346.8500061035156,346.8500061035156,346.8500061035156,346.8500061035156,346.85003662109375,346.8501281738281,346.85015869140625,346.8501281738281,346.8501281738281,346.8501281738281,346.8501281738281,346.8501281738281
