data_hoje,p_6,p_5,p_4,p_3,p_2,p_1,hoje,f_1,f_2,f_3,f_4,f_5,f_6,f_7,f_8
2026-01-28 13:00:00,921.1199951171875,921.1199951171875,921.1199951171875,921.1199951171875,911.6799926757812,911.6799926757812,911.6799926757812,911.2688598632812,911.6224365234375,913.0064086914062,911.9537963867188,911.6197509765625,911.7193603515625,912.8338012695312,913.4895629882812
