data_hoje,p_6,p_5,p_4,p_3,p_2,p_1,hoje,f_1,f_2,f_3,f_4,f_5,f_6,f_7,f_8
2026-01-29 21:07:46,26.950000762939453,27.889999389648438,28.399999618530273,28.530000686645508,28.770000457763672,29.09000015258789,28.670000076293945,28.54363250732422,28.60599136352539,28.40317726135254,28.511842727661133,28.794063568115234,28.68451499938965,28.748701095581055,28.761802673339844
