data_hoje,p_6,p_5,p_4,p_3,p_2,p_1,hoje,f_1,f_2,f_3,f_4,f_5,f_6,f_7,f_8
2026-01-29 20:16:06,54.45000076293945,53.400001525878906,54.31999969482422,53.650001525878906,52.970001220703125,52.5099983215332,52.08000183105469,52.034271240234375,52.463172912597656,52.3477897644043,51.909698486328125,51.898414611816406,51.76075744628906,52.199893951416016,52.34395980834961
