data_hoje,p_6,p_5,p_4,p_3,p_2,p_1,hoje,f_1,f_2,f_3,f_4,f_5,f_6,f_7,f_8
2026-01-28 13:00:00,136.97999572753906,136.97999572753906,136.97999572753906,136.97999572753906,136.97999572753906,136.97999572753906,136.97999572753906,136.84181213378906,136.79673767089844,136.64718627929688,136.88673400878906,137.0257110595703,137.96923828125,137.1178436279297,136.3105926513672
