data_hoje,p_6,p_5,p_4,p_3,p_2,p_1,hoje,f_1,f_2,f_3,f_4,f_5,f_6,f_7,f_8
2026-01-29 18:50:55,578.47998046875,578.47998046875,590.4500122070312,591.8400268554688,576.010009765625,572.4299926757812,576.3900146484375,576.3781127929688,578.0601806640625,577.6382446289062,577.4385375976562,578.909423828125,578.1550903320312,575.8795166015625,580.7593383789062
