data_hoje,p_6,p_5,p_4,p_3,p_2,p_1,hoje,f_1,f_2,f_3,f_4,f_5,f_6,f_7,f_8
2026-01-29 19:41:01,107.0199966430664,107.0199966430664,107.0199966430664,107.0199966430664,107.0199966430664,95.5199966430664,92.5199966430664,93.22325897216797,92.5462875366211,92.37881469726562,92.3061294555664,92.7794418334961,92.79706573486328,92.54125213623047,92.72258758544922
