data_hoje,p_6,p_5,p_4,p_3,p_2,p_1,hoje,f_1,f_2,f_3,f_4,f_5,f_6,f_7,f_8
2026-01-29 21:07:40,25.0,25.420000076293945,25.90999984741211,26.3700008392334,26.459999084472656,27.299999237060547,27.940000534057617,27.616846084594727,28.017179489135742,28.042795181274414,27.829500198364258,27.82004737854004,28.029748916625977,27.735641479492188,27.857357025146484
